puzzle,solution
000009040014005639309040007203900010491080025000421003900300070137090208568012090,756839142814275639329146857283957416491683725675421983942368571137594268568712394
006000800000075609329840157000900010491680005670401000900360571030594000508712000,756139842814275639329846157283957416491683725675421983942368571137594268568712394
006130842000075600000000007083050410401080725670001003042360501000594060568700094,756139842814275639329846157283957416491683725675421983942368571137594268568712394
750100040120070600030000150280907016400083720605001980900360500000590200568710304,756139842124875639839426157283957416491683725675241983942368571317594268568712394
750109802104005000800426107200900006091683725675040000040360001000500200568010300,756139842124875639839426157283957416491683725675241983942368571317594268568712394
750100042020805030809406050280907400090680705070240083042360001317000008560010000,756139842124875639839426157283957416491683725675241983942368571317594268568712394
756000842024800600809426000280000400490600020675200083902008501000004200068710304,756139842124875639839426157283957416491683725675241983942368571317594268568712394
000109040320807000809026030000070400490085027600200983042368571000504068568000090,756139842324857619819426735281973456493685127675241983942368571137594268568712394
706030042300800009000420700000003456090005000675040903902368571107590268508700000,756139842324857619819426735281973456493685127675241983942368571137594268568712394
000009002000857009019400735281073456493080100670200980940068070000590068008002000,756139842324857619819426735281973456493685127675241983942368571137594268568712394
700139042320850610809420005080903056000605020675000003042068001030504060000700304,756139842324857619819426735281973456493685127675241983942368571137594268568712394
056009042000000000809006735281970006490005027070241980900008070007090200560712304,756139842324857619819426735281973456493685127675241983942368571137594268568712394
006130002002007600810406705280970056490600107675040083020300570000094008000012390,756139842342857619819426735281973456493685127675241983924368571137594268568712394
700100800340000600009420700281970406093000127070041983000068571000094060000712094,756139842342857619819426735281973456493685127675241983924368571137594268568712394
060139000300057010010006705200073456490085000506000083904360000030004260608712094,765139842342857619819426735281973456493685127576241983924368571137594268658712394
765039840002050000810006035001900000493005000500200983920060570137504260050702004,765139842342857619819426735281973456493685127576241983924368571137594268658712394
060030000040007609819020035201003406403600127000241083024308501000004008600002394,765139842342857619819426735281973456493685127576241983924368571137594268658712394
067009802002057600810000035080970006493005000006241980904060001030704008678510004,567139842342857619819426735281973456493685127756241983924368571135794268678512394
067139842342850010010420700280900406403000107756000000020068500100700260008002004,567139842342857619819426735281973456493685127756241983924368571135794268678512394
560030000000057600810420705080970000003680007756240083924368001000790200608502300,567139842342857619819426735281973456493685127756241983924368571135794268678512394
507000042302857010819020000201970000000080100706241980924060001130790060008510090,567139842342857619819426735281973456493685127756241983924368571135794268678512394
507100002342007610819026000001973050400605020006040083000368071030090000600510394,567139842342857619819426735281973456493685127756241983924368571135794268678512394
000039842342057609009426700281000400003685107056001000000060000105704068070012004,567139842342857619819426735281973456493685127756241983924368571135794268678512394
060039002302800610019426000281903056400600020050000903020360501100790208670010004,567139842342857619819426735281973456493685127756241983924368571135794268678512394
507009802000850009010406035201000006090080027056200983904308571030794200000500390,567139842342857619819426735281973456493685127756241983924368571135794268678512394
000100002040800000810406005280970450490085120706000980904300500130790268678000304,567139842342857619819426735281973456493685127756241983924368571135794268678512394
